NIM,ANGKATAN,IPK,IPK LULUS,SKS TEMPUH,SKS LULUS,SKS TOTAL,IP SEMESTER 1,IP SEMESTER 2,IP SEMESTER 3,IP SEMESTER 4,IP SEMESTER 5,SKS TEMPUH SEMESTER 1,SKS TEMPUH SEMESTER 2,SKS TEMPUH SEMESTER 3,SKS TEMPUH SEMESTER 4,SKS TEMPUH SEMESTER 5,JUMLAH MATKUL YANG DI ULANG,JUMLAH CUTI (SEMESTER),status_kelulusan
191012191,2019,3.68,3.68,157.0,145.0,145.0,3.38,3.32,3.58,3.42,3.78,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012192,2019,3.73,3.73,151.0,145.0,145.0,3.6,3.76,3.7,3.76,3.79,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012194,2019,3.78,3.78,153.0,145.0,145.0,3.64,3.73,3.89,3.71,3.82,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012197,2019,3.71,3.71,151.0,145.0,145.0,3.63,3.59,3.63,3.73,3.84,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012199,2019,3.82,3.82,151.0,145.0,145.0,3.68,3.8,3.77,3.86,3.87,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012200,2019,3.75,3.75,151.0,145.0,145.0,3.56,3.86,3.69,3.76,3.82,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012201,2019,3.65,3.65,153.0,145.0,145.0,3.29,3.56,3.67,3.65,3.79,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012202,2019,3.73,3.73,156.0,145.0,145.0,3.7,3.73,3.79,3.59,3.86,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012203,2019,3.82,3.82,153.0,145.0,145.0,3.75,3.81,3.83,3.79,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012206,2019,3.77,3.77,153.0,145.0,145.0,3.64,3.83,3.67,3.73,3.9,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012208,2019,3.76,3.76,153.0,145.0,145.0,3.64,3.72,3.63,3.74,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012210,2019,3.73,3.73,153.0,145.0,145.0,3.56,3.73,3.63,3.74,3.87,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012212,2019,3.7,3.7,147.0,145.0,145.0,3.65,3.24,3.55,3.59,3.75,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012214,2019,3.82,3.82,153.0,145.0,145.0,3.74,3.78,3.78,3.77,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012215,2019,3.75,3.75,153.0,145.0,145.0,3.52,3.8,3.64,3.77,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012218,2019,3.71,3.71,167.0,145.0,145.0,3.58,3.55,3.77,3.69,3.73,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012219,2019,3.75,3.75,153.0,145.0,145.0,3.58,3.67,3.73,3.74,3.9,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012221,2019,3.72,3.72,165.0,145.0,145.0,3.62,3.77,3.68,3.66,3.74,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012224,2019,3.73,3.73,153.0,145.0,145.0,3.5,3.65,3.63,3.72,3.88,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012225,2019,3.74,3.74,155.0,145.0,145.0,3.58,3.53,3.65,3.68,3.81,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012226,2019,3.63,3.63,169.0,145.0,145.0,3.32,3.48,3.53,3.68,3.76,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012228,2019,3.73,3.73,153.0,145.0,145.0,3.47,3.73,3.69,3.75,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012231,2019,3.77,3.77,153.0,145.0,145.0,3.59,3.73,3.71,3.75,3.9,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012233,2019,3.73,3.73,153.0,145.0,145.0,3.5,3.83,3.67,3.79,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012239,2019,3.77,3.77,153.0,145.0,145.0,3.64,3.72,3.76,3.73,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012240,2019,3.84,3.84,153.0,145.0,145.0,3.76,3.71,3.85,3.84,3.84,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012241,2019,3.63,3.63,168.0,145.0,145.0,3.41,2.84,3.62,3.68,3.8,22.0,43.0,66.0,90.0,114.0,3,1,Tidak Tepat Waktu
191012244,2019,3.79,3.79,151.0,145.0,145.0,3.74,3.71,3.85,3.75,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012246,2019,3.83,3.83,151.0,145.0,145.0,3.59,3.91,3.91,3.81,3.79,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012247,2019,3.91,3.91,145.0,145.0,145.0,3.91,3.95,3.93,3.81,3.9,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012250,2019,3.71,3.71,153.0,145.0,145.0,3.58,3.65,3.8,3.76,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012251,2019,3.88,3.88,151.0,145.0,145.0,3.8,3.71,3.85,3.9,3.95,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012254,2019,3.79,3.79,151.0,145.0,145.0,3.59,3.82,3.85,3.8,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012257,2019,3.64,3.64,167.0,145.0,145.0,3.31,3.62,3.78,3.62,3.72,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012258,2019,3.82,3.82,151.0,145.0,145.0,3.74,3.7,3.85,3.86,3.79,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012260,2019,3.81,3.81,153.0,145.0,145.0,3.68,3.82,3.87,3.8,3.84,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012262,2019,3.69,3.69,153.0,145.0,145.0,3.44,3.69,3.83,3.64,3.66,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012265,2019,3.78,3.78,153.0,145.0,145.0,3.6,3.85,3.87,3.68,3.79,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012270,2019,3.62,3.62,156.0,145.0,145.0,3.29,3.47,3.83,3.43,3.5,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012272,2019,3.65,3.65,153.0,145.0,145.0,3.38,3.5,3.79,3.55,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012275,2019,3.65,3.65,185.0,145.0,145.0,3.4,3.5,3.79,3.59,0.0,22.0,43.0,66.0,90.0,114.0,11,0,Tidak Tepat Waktu
191012277,2019,3.67,3.67,167.0,145.0,145.0,3.52,3.55,3.71,3.66,3.67,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012290,2019,3.74,3.74,149.0,141.0,141.0,3.59,3.71,3.79,3.65,3.74,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012293,2019,3.77,3.77,151.0,145.0,145.0,3.59,3.73,3.77,3.76,3.87,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012294,2019,3.64,3.64,161.0,145.0,145.0,3.5,3.51,3.75,3.68,3.61,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012298,2019,3.77,3.77,151.0,145.0,145.0,3.67,3.74,3.91,3.69,3.74,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012301,2019,3.87,3.87,145.0,145.0,145.0,3.77,3.86,3.89,3.86,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012302,2019,3.9,3.9,151.0,145.0,145.0,3.87,3.86,3.92,3.86,3.92,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012303,2019,3.65,3.65,179.0,146.0,146.0,3.6,3.66,3.23,2.98,3.58,22.0,43.0,66.0,90.0,112.0,5,0,Tidak Tepat Waktu
191012304,2019,3.76,3.76,153.0,145.0,145.0,3.81,3.81,3.78,3.68,3.57,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012308,2019,3.72,3.72,156.0,145.0,145.0,3.7,3.55,3.7,3.66,3.18,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012309,2019,3.73,3.73,153.0,145.0,145.0,3.53,3.75,3.9,3.59,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012313,2019,3.79,3.79,153.0,145.0,145.0,3.56,3.84,3.78,3.81,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012314,2019,3.6,3.6,133.0,145.0,145.0,3.64,3.51,3.78,3.61,3.63,23.0,47.0,66.0,90.0,102.0,0,0,Tepat Waktu
191012315,2019,3.78,3.78,133.0,145.0,145.0,3.77,3.67,3.98,3.75,3.68,23.0,47.0,66.0,90.0,102.0,0,0,Tepat Waktu
191012318,2019,3.55,3.55,84.0,150.0,150.0,3.39,3.57,3.63,3.77,,20.0,44.0,60.0,84.0,,0,0,Tepat Waktu
191012319,2019,3.57,3.57,79.0,150.0,150.0,3.52,3.57,3.65,3.71,,20.0,44.0,55.0,79.0,,0,0,Tepat Waktu
191012320,2019,3.61,3.61,81.0,150.0,150.0,3.52,3.59,3.73,3.78,,20.0,44.0,57.0,81.0,,0,0,Tepat Waktu
191012321,2019,3.61,3.61,76.0,150.0,150.0,3.52,3.57,3.84,3.71,,20.0,44.0,52.0,76.0,,0,0,Tepat Waktu
191012323,2019,3.61,3.61,78.0,150.0,150.0,3.52,3.57,3.84,3.74,3.5,20.0,44.0,52.0,72.0,78.0,0,0,Tepat Waktu
191012327,2019,3.62,3.62,78.0,150.0,150.0,3.52,3.6,3.77,3.78,,20.0,44.0,54.0,78.0,,0,0,Tepat Waktu
191012328,2019,3.62,3.62,76.0,150.0,150.0,3.5,3.57,3.7,3.7,,20.0,44.0,54.0,76.0,,0,0,Tepat Waktu
191012329,2019,3.63,3.63,78.0,150.0,150.0,3.52,3.57,3.84,3.75,3.5,20.0,44.0,52.0,72.0,78.0,0,0,Tepat Waktu
191012330,2019,3.65,3.65,136.0,145.0,145.0,3.7,3.61,3.82,3.54,3.63,23.0,47.0,69.0,93.0,105.0,1,0,Tepat Waktu
191012331,2019,3.6,3.6,133.0,145.0,145.0,3.66,3.5,3.5,3.68,3.8,23.0,47.0,66.0,90.0,102.0,0,0,Tepat Waktu
191012338,2019,3.75,3.75,153.0,145.0,145.0,3.61,3.68,3.84,3.74,3.75,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012339,2019,3.74,3.74,153.0,145.0,145.0,3.7,3.65,3.84,3.68,3.69,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012346,2019,3.73,3.73,153.0,145.0,145.0,3.64,3.81,3.64,3.86,3.76,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012349,2019,3.79,3.79,169.0,145.0,145.0,3.61,3.71,3.81,3.94,3.78,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012352,2019,3.65,3.65,153.0,145.0,145.0,3.47,3.62,3.52,3.88,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191022001,2019,3.75,3.75,155.0,146.0,146.0,3.77,3.7,3.63,3.66,3.91,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022003,2019,3.81,3.81,155.0,146.0,146.0,3.85,3.64,3.8,3.68,3.98,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022004,2019,3.78,3.78,149.0,146.0,146.0,3.74,3.64,3.75,3.72,3.9,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022005,2019,3.71,3.71,159.0,146.0,146.0,3.72,3.62,3.49,3.59,3.8,21.0,43.0,66.0,88.0,110.0,4,0,Tidak Tepat Waktu
191022006,2019,3.66,3.66,155.0,146.0,146.0,3.5,3.66,3.56,3.56,3.83,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022008,2019,3.62,3.62,155.0,146.0,146.0,3.52,3.7,3.46,3.6,3.76,21.0,43.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191022011,2019,3.6,3.6,157.0,146.0,146.0,3.38,3.47,3.17,3.52,3.76,21.0,43.0,66.0,88.0,112.0,3,0,Tidak Tepat Waktu
191022013,2019,3.71,3.71,155.0,146.0,146.0,3.69,3.56,3.63,3.68,3.72,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022015,2019,3.6,3.6,159.0,146.0,146.0,3.38,3.55,3.37,3.44,3.83,21.0,43.0,66.0,88.0,110.0,4,0,Tidak Tepat Waktu
191022017,2019,3.71,3.71,156.0,148.0,148.0,3.5,3.58,3.33,3.61,3.82,21.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191022018,2019,3.69,3.69,160.0,146.0,146.0,3.74,3.55,3.8,3.62,3.72,21.0,43.0,66.0,90.0,112.0,4,0,Tidak Tepat Waktu
191022019,2019,3.71,3.71,151.0,146.0,146.0,3.52,3.61,3.48,3.66,3.82,21.0,43.0,66.0,88.0,112.0,2,0,Tidak Tepat Waktu
191022021,2019,3.66,3.66,149.0,146.0,146.0,3.57,3.56,3.62,3.61,3.75,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022022,2019,3.8,3.8,149.0,146.0,146.0,3.84,3.7,3.83,3.62,3.91,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022023,2019,3.84,3.84,157.0,146.0,146.0,3.82,3.75,3.57,3.71,3.88,21.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191022024,2019,3.73,3.73,155.0,146.0,146.0,3.61,3.56,3.68,3.62,3.92,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022028,2019,3.82,3.82,149.0,146.0,146.0,3.87,3.75,3.79,3.66,3.93,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022030,2019,3.85,3.85,149.0,146.0,146.0,3.96,3.88,3.76,3.72,3.93,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022032,2019,3.72,3.72,160.0,146.0,146.0,3.63,3.68,3.58,3.58,3.83,21.0,43.0,66.0,90.0,112.0,4,0,Tidak Tepat Waktu
191022035,2019,3.64,3.64,155.0,146.0,146.0,3.53,3.53,3.17,3.6,3.74,21.0,43.0,66.0,90.0,112.0,3,0,Tidak Tepat Waktu
191022036,2019,3.62,3.62,160.0,146.0,146.0,3.49,3.59,3.55,3.57,3.69,21.0,43.0,66.0,90.0,112.0,4,0,Tidak Tepat Waktu
191022037,2019,3.59,3.59,191.0,146.0,146.0,3.5,2.99,2.48,2.94,3.32,21.0,43.0,66.0,88.0,110.0,10,0,Tidak Tepat Waktu
191022038,2019,3.77,3.77,151.0,148.0,148.0,3.77,3.69,3.77,3.59,3.95,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022040,2019,3.65,3.65,155.0,146.0,146.0,3.49,3.69,3.63,3.64,3.79,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022041,2019,3.63,3.63,168.0,146.0,146.0,3.53,3.19,2.77,3.55,3.81,21.0,43.0,66.0,90.0,114.0,5,0,Tidak Tepat Waktu
191022043,2019,3.7,3.7,157.0,146.0,146.0,3.63,3.61,3.52,3.5,3.81,21.0,43.0,66.0,90.0,112.0,3,0,Tidak Tepat Waktu
191022048,2019,3.66,3.66,157.0,146.0,146.0,3.55,3.56,3.5,3.51,3.77,21.0,43.0,66.0,90.0,112.0,3,0,Tidak Tepat Waktu
191022049,2019,3.64,3.64,159.0,146.0,146.0,3.54,3.49,3.49,3.5,3.75,21.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191022050,2019,3.57,3.57,175.0,146.0,146.0,3.26,3.52,3.26,3.54,3.17,21.0,43.0,66.0,88.0,112.0,4,0,Tidak Tepat Waktu
191022052,2019,3.7,3.7,155.0,146.0,146.0,3.63,3.59,3.69,3.53,3.88,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022053,2019,3.66,3.66,159.0,146.0,146.0,3.65,3.56,3.33,3.48,3.84,21.0,43.0,66.0,90.0,114.0,4,0,Tidak Tepat Waktu
191022054,2019,3.69,3.69,155.0,146.0,146.0,3.6,3.73,3.64,3.57,3.77,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022056,2019,3.71,3.71,155.0,146.0,146.0,3.73,3.58,3.63,3.61,3.91,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022057,2019,3.59,3.59,160.0,146.0,146.0,3.44,3.59,3.55,3.48,3.74,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022060,2019,3.62,3.62,159.0,146.0,146.0,3.69,3.64,3.27,3.49,3.71,21.0,43.0,66.0,88.0,110.0,3,0,Tidak Tepat Waktu
191022061,2019,3.59,3.59,155.0,146.0,146.0,3.3,3.69,3.5,3.52,3.72,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022062,2019,3.57,3.57,166.0,146.0,146.0,3.38,3.37,3.5,3.66,3.68,21.0,43.0,66.0,90.0,112.0,4,0,Tidak Tepat Waktu
191022063,2019,3.68,3.68,155.0,146.0,146.0,3.43,3.68,3.69,3.68,3.78,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022065,2019,3.48,3.48,169.0,148.0,148.0,3.39,2.32,3.29,3.45,3.84,21.0,43.0,60.0,82.0,104.0,5,0,Tidak Tepat Waktu
191022066,2019,3.82,3.82,149.0,146.0,146.0,3.81,3.87,3.85,3.68,3.9,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022067,2019,3.81,3.81,149.0,146.0,146.0,3.58,3.71,3.91,3.82,3.87,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191022068,2019,3.68,3.68,177.0,146.0,146.0,3.49,2.5,3.68,3.62,3.86,21.0,43.0,66.0,90.0,112.0,7,0,Tidak Tepat Waktu
191022075,2019,3.73,3.73,155.0,146.0,146.0,3.62,3.75,3.31,3.59,3.28,21.0,43.0,66.0,90.0,112.0,3,0,Tidak Tepat Waktu
191022076,2019,3.68,3.68,157.0,146.0,146.0,3.6,3.59,3.53,3.7,3.81,21.0,43.0,66.0,90.0,112.0,3,0,Tidak Tepat Waktu
191022078,2019,3.72,3.72,159.0,146.0,146.0,3.48,3.76,3.61,3.72,3.87,21.0,43.0,66.0,90.0,112.0,3,0,Tidak Tepat Waktu
191022079,2019,3.69,3.69,157.0,148.0,148.0,3.66,3.56,3.62,3.59,3.85,21.0,43.0,66.0,90.0,112.0,2,0,Tidak Tepat Waktu
191022080,2019,3.52,3.52,160.0,146.0,146.0,3.33,2.81,3.56,3.38,3.72,21.0,43.0,66.0,90.0,112.0,4,0,Tidak Tepat Waktu
191022084,2019,3.64,3.64,157.0,146.0,146.0,3.68,3.54,3.66,3.42,3.79,21.0,43.0,66.0,90.0,112.0,3,0,Tidak Tepat Waktu
191022088,2019,3.75,3.75,159.0,146.0,146.0,3.66,3.83,3.58,3.68,3.74,21.0,43.0,66.0,90.0,112.0,4,0,Tidak Tepat Waktu
191022090,2019,3.6,3.6,166.0,146.0,146.0,3.18,3.61,3.36,3.56,3.78,21.0,43.0,66.0,88.0,110.0,3,1,Tidak Tepat Waktu
191022091,2019,3.69,3.69,149.0,146.0,146.0,3.44,3.71,3.56,3.68,3.84,21.0,43.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191032003,2019,3.76,3.76,156.0,147.0,147.0,3.7,3.62,3.64,3.84,3.69,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191032006,2019,3.82,3.82,153.0,147.0,147.0,3.85,3.62,3.72,3.87,3.94,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032007,2019,3.74,3.74,153.0,147.0,147.0,3.78,3.53,3.72,3.76,3.83,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032010,2019,3.7,3.7,162.0,147.0,147.0,3.84,3.67,3.52,2.59,3.73,22.0,44.0,66.0,88.0,110.0,5,0,Tidak Tepat Waktu
191032015,2019,3.67,3.67,158.0,147.0,147.0,3.58,3.47,3.4,3.71,3.72,22.0,44.0,66.0,88.0,110.0,3,0,Tidak Tepat Waktu
191032016,2019,3.76,3.76,155.0,147.0,147.0,3.75,3.7,3.72,3.9,3.84,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191032017,2019,3.68,3.68,155.0,147.0,147.0,3.58,3.56,3.58,3.71,3.77,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191032018,2019,3.7,3.7,147.0,147.0,147.0,3.56,3.58,3.61,3.85,3.75,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032019,2019,3.69,3.69,161.0,147.0,147.0,3.71,3.49,3.53,3.85,3.74,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032020,2019,3.84,3.84,147.0,147.0,147.0,3.81,3.76,3.79,3.9,3.85,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032023,2019,3.7,3.7,160.0,147.0,147.0,3.67,3.16,3.32,3.84,3.74,22.0,44.0,66.0,88.0,110.0,4,0,Tidak Tepat Waktu
191032024,2019,3.8,3.8,153.0,147.0,147.0,3.87,3.68,3.71,3.89,3.86,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032025,2019,3.8,3.8,147.0,147.0,147.0,3.7,3.69,3.66,3.91,3.87,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032027,2019,3.65,3.65,155.0,147.0,147.0,3.5,3.61,3.59,3.84,3.81,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191032028,2019,3.69,3.69,159.0,147.0,147.0,3.52,3.32,3.7,3.69,3.77,22.0,44.0,66.0,88.0,110.0,3,0,Tidak Tepat Waktu
191032030,2019,3.85,3.85,147.0,147.0,147.0,3.84,3.73,3.76,3.86,3.93,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032032,2019,3.74,3.74,147.0,147.0,147.0,3.76,3.58,3.64,3.85,3.78,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032033,2019,3.71,3.71,147.0,147.0,147.0,3.53,3.57,3.69,3.82,3.8,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032034,2019,3.64,3.64,158.0,147.0,147.0,3.57,3.58,3.29,3.71,3.69,22.0,44.0,66.0,88.0,110.0,3,0,Tidak Tepat Waktu
191032036,2019,3.77,3.77,147.0,147.0,147.0,3.8,3.66,3.73,3.83,3.72,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032037,2019,3.83,3.83,147.0,147.0,147.0,3.8,3.67,3.81,3.91,3.88,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032038,2019,3.8,3.8,149.0,147.0,147.0,3.91,3.61,3.76,3.88,3.78,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032039,2019,3.82,3.82,150.0,147.0,147.0,3.78,3.72,3.55,3.83,3.91,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032041,2019,3.68,3.68,156.0,147.0,147.0,3.55,3.56,3.4,3.85,3.75,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191032042,2019,3.75,3.75,147.0,147.0,147.0,3.72,3.6,3.67,3.83,3.8,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032043,2019,3.83,3.83,147.0,147.0,147.0,3.93,3.71,3.78,3.86,3.81,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032046,2019,3.75,3.75,149.0,147.0,147.0,3.77,3.55,3.76,3.55,3.78,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032047,2019,3.78,3.78,147.0,147.0,147.0,3.84,3.67,3.7,3.76,3.86,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032048,2019,3.73,3.73,153.0,147.0,147.0,3.62,3.61,3.66,3.88,3.78,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032049,2019,3.91,3.91,147.0,147.0,147.0,3.96,3.79,3.81,3.97,3.93,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032050,2019,3.72,3.72,150.0,147.0,147.0,3.6,3.52,3.46,3.85,3.82,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032052,2019,3.8,3.8,147.0,147.0,147.0,3.77,3.73,3.69,3.91,3.8,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032057,2019,3.84,3.84,147.0,147.0,147.0,3.8,3.78,3.81,3.88,3.9,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032058,2019,3.89,3.89,147.0,147.0,147.0,3.86,3.84,3.82,3.99,3.87,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032060,2019,3.67,3.67,155.0,147.0,147.0,3.68,3.47,3.56,3.44,3.77,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191032062,2019,3.72,3.72,153.0,147.0,147.0,3.67,3.53,3.64,3.82,3.77,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032063,2019,3.67,3.67,153.0,147.0,147.0,3.69,3.53,3.61,3.81,3.66,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032066,2019,3.77,3.77,156.0,147.0,147.0,3.77,3.63,3.4,3.87,3.81,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191032067,2019,3.68,3.68,165.0,147.0,147.0,3.76,2.85,3.59,3.18,3.84,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032070,2019,3.82,3.82,147.0,147.0,147.0,3.89,3.7,3.62,3.84,3.96,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032073,2019,3.78,3.78,149.0,147.0,147.0,3.7,3.37,3.66,3.89,3.87,22.0,44.0,66.0,90.0,112.0,1,0,Tidak Tepat Waktu
191032075,2019,3.79,3.79,150.0,147.0,147.0,3.69,3.67,3.7,3.74,3.86,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032076,2019,3.82,3.82,150.0,147.0,147.0,3.72,3.75,3.63,3.84,3.88,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
